"num_aep","edificios","municipio","regi_n","direcci_n_f_sica","latitud","longitud","location"
"2073","CENTRO CAMBIO DE LA LOTERÍA","ARECIBO","ARECIBO","CALLE GONZALO MARÍN NUM. 63, ARECIBO, P.R.","18.472634","-66.7124466","(18.472634, -66.712447)"
"8031","ESCUELA JUAN SUÁREZ PEREGINA","AGUADILLA","AGUADILLA","CARR. 459, KM 7.5, BO. MONTAÑA, AGUADILLA, PR 00690","18.4864138853","-67.0972836315","(18.486414, -67.097284)"
"2110","CENTRO GUBERNAMENTAL","BAYAMÓN","ADMINISTRADOR&FA","PASEO DEL PARQUE EDIFICIO A, CALLE PARQUE ESQ. BETANCES, AL LADO ESC. SUP. AGUSTÍN STAHL DETRÁS DE LA BIBLIOTECA MUNICIPAL DRA. PILAR BARBOSA, BAYAMÓN-P.O. BOX 55455, STATION 1, BAYAMÓN, P.R. 00960","18.3998556323","-66.1595420944","(18.399856, -66.159542)"
"8781","ESCUELA BO. INGENIO","TOA BAJA","BAYAMÓN","Carr. 867 Km. 5.7 Bo. Ingenio Toa Baja, P. R.","18.4442133731","-66.2294499069","(18.444213, -66.22945)"
"2620","CENTRO GUBERNAMENTAL","SAN GERMÁN","MAYAGUEZ","AVE. CASTO PÉREZ, SAN GERMÁN, P.R.","18.0814853727","-67.0345845182","(18.081485, -67.034585)"
"8402","ESCUELA RAMÓN DE JESÚS SIERRA","LARES","AGUADILLA","Carr. 111 Km. 3, Lares, P. R. 00669","18.2976300082","-66.8799169849","(18.29763, -66.879917)"
"8845","ESCUELA   INTERMEDIA NUEVA  ","  FLORIDA  ","  ARECIBO  ","P. O. Box 702 Florida, P. R.  00650 / Carr. 140 Sector La Vázquez, Florida","18.3718353058","-66.565355873","(18.371835, -66.565356)"
"8354","ESCUELA DR. HERIBERTO DOMENECH","ISABELA","AGUADILLA","Carr. 2 Km. 112.0, Bo. Mora, Isabela, P.R. 00662","18.4697457022","-67.0271902474","(18.469746, -67.02719)"
"3210","CUARTEL DE LA POLICÍA ","COAMO","GUAYAMA","CARR. #150, KM. 19.6, CALLE BALDORIOTY, COAMO, P.R.","18.0805817238","-66.3622216581","(18.080582, -66.362222)"
"3320","CUARTEL DE LA POLICÍA","HATILLO","ARECIBO","CARR. #119, KM. 1.9 HATILLO, P.R.","18.4865016526","-66.8274101368","(18.486502, -66.82741)"
"3650","CUARTEL DE LA POLICÍA","SAN SEBASTÍAN","AGUADILLA","CALLE SEVERO ARONA SAN SEBASTÍAN, P.R.","18.3343161786","-66.9907473498","(18.334316, -66.990747)"
"8455","ESCUELA   MANATÍ  ","  MANATÍ  ","  ARECIBO  ","Carr. 670 Manatí hacia Vega Baja frente Farmacéutica Mariot, Manatí","18.4254541703","-66.4671968721","(18.425454, -66.467197)"
"8355","ESCUELA CEFERINA CORDERO  ","ISABELA","AGUADILLA","Calle Emilio González 217, Bo. Bajuras, Isabela, PR   00662","18.5045576491","-67.0240243531","(18.504558, -67.024024)"
"8125","ESCUELA PUERTO REAL","CABO ROJO","MAYAGUEZ","Barrio Miradero Carr. PR 308 KM. 5.1 Sector Puerto Real, Cabo Rojo, P.R. 00623","18.085191667","-67.1877516661","(18.085192, -67.187752)"
"8445","ESCUELA BRISAS DEL MAR","LUQUILLO","CAROLINA","Calle 2 Urb. Brisas del Mar, Luquillo, P.R.","18.3777280523","-65.7225272176","(18.377728, -65.722527)"
"8933","ESCUELA SANTA JUANA","CAGUAS","CAGUAS","Urb. Santa Juana, Calle 1, Caguas, PR  00726","18.2489120419","-66.0269518024","(18.248912, -66.026952)"
"2510","CENTRO GUBERNAMENTAL","NAGUABO","HUMACAO","CALLE CELIS AGUILAR, NAGUABO, P.R.","18.2108200001","-65.7379000008","(18.21082, -65.7379)"
"8678","ESCUELA BO. PIÑAS","TOA ALTA","BAYAMON","Carr. 861 Bo. Piñas Toa Alta, P. R.","18.3735557239","-66.209287986","(18.373556, -66.209288)"
"8392","ESCUELA LEONIDES MORALES","LAJAS","MAYAGUEZ","Calle Santa Rosa 50, Lajas, P.R.","18.0491976963","-67.0566536536","(18.049198, -67.056654)"
"8947","ESCUELA VILLA CAROLINA I","CAROLINA","CAROLINA","Ave. Calderón Final, Urb. Villa Carolina, Carolina, P.R.","18.3953143079","-65.9538856909","(18.395314, -65.953886)"
"8928","ESCUELA ALTURAS DE FLAMBOYÁN","BAYAMÓN","BAYAMÓN","Ave. Tnte. Nelson Martínez, Urb. Alt.  Flamboyán, Bayamón, P.R.","18.387282371","-66.1510209393","(18.387282, -66.151021)"
"8363","ESCUELA SUP. URBANA DE JAYUYA","JAYUYA","PONCE","Carr. 144  Ramal 141 Apt. 793, Jayuya, PR 00664","18.2194040341","-66.5884284109","(18.219404, -66.588428)"
"1040","CENTRO GUBERNAMENTAL","PUERTO NUEVO","ADMINISTRADOR&FA","AVE. ROOSEVELT PUERTO NUEVO, HATO REY, SAN JUAN, P.R.","18.4133199998","-66.0853699988","(18.41332, -66.08537)"
"8444","ESCUELA BRISAS DEL MAR","LUQUILLO","CAROLINA","Calle 3 Urb. Brisas del Mar, Luquillo, P.R.","18.3745991659","-65.7213275488","(18.374599, -65.721328)"
"3568","DROGAS Y  NARCÓTICOS","PONCE","PONCE","INT. CARR. EST. PR-1Y AVE. LOS CAOBOS BO. SABANETA, PONCE, P.R.","18.0039261603","-66.5853683783","(18.003926, -66.585368)"
"3330","CUARTEL DE LA POLICÍA","HORMIGUEROS","MAYAGUEZ","CARR. #103 HORMIGUEROS, P.R.","18.1380799726","-67.1322801099","(18.13808, -67.13228)"
"8568","ESCUELA EL TUQUE","PONCE","PONCE","Carr. PR-2 Bo. Canes, Sector El Tuque, Ponce, PR","17.9834766677","-66.6634383319","(17.983477, -66.663438)"
"8175","ESCUELA GUAVATE","CAYEY","CAGUAS","Carr. 184 Km 30, Hm. 5, Barrio Guavate, Cayey, P.R.  00737","18.1412850014","-66.0923533313","(18.141285, -66.092353)"
"4650","TRIBUNAL DISTRITO","SAN SEBASTÍAN","AGUADILLA","CALLE SEVERO ARANA, SAN SEBASTÍAN, P.R.","18.3340432408","-66.9909405527","(18.334043, -66.990941)"
"8264","ESCUELA MONTE BRISAS","FAJARDO","HUMACAO","Calle 104 Esq. 11 3ra. Ext. Urb. Monte Brisas, Fajardo, PR","18.3493551583","-65.6508132125","(18.349355, -65.650813)"
"3636","ESTACION POLICÍA DE RÍO PIEDRAS- SAN AGUSTÍN","SAN JUAN","CAROLINA","CALLE ARCIDES REYES, ESQ. MARGINAL 65 INFANTERÍA, CAROLINA, P.R.","18.3950626656","-66.0353353405","(18.395063, -66.035335)"
"3530","CUARTEL DE LA POLICÍA","OROCOVIS","ARECIBO","CALLE HOSPITAL, OROCOVIS, P.R.","18.2238298318","-66.3920450948","(18.22383, -66.392045)"
"8054","ESCUELA JOSÉ C. BARBOSA","AIBONITO","CAGUAS","Carr. 14, Km. 46, Hm. 5  Bo. Asomante, Aibonito, P.R.  00705","18.1260653361","-66.2906256654","(18.126065, -66.290626)"
"3151","ESTACION POLICÍA DEP. ROBERTO CLEMENTE","CAROLINA","CAROLINA","ROBERTO CLEMENTE, AVE. ITURREGUI, CAROLINA, P.R.","18.4191142941","-65.9985981042","(18.419114, -65.998598)"
"2060","CENTRO GUBERNAMENTAL","AÑASCO","MAYAGUEZ","CALLE 65 INFANTERÍA, AÑASCO, P.R.","18.2803599991","-67.1443199992","(18.28036, -67.14432)"
"4530","TRIBUNAL DISTRITO","OROCOVIS","ARECIBO","CALLE HOSPITAL NÚM. 9, A LADO DEL CUARTEL, OROCOVIS, P.R.","18.2242505511","-66.3921108267","(18.224251, -66.392111)"
"1690","COMPLEJO SEGURIDAD-CUARTEL POLICÍA ESTATAL","TRUJILLO ALTO","CAROLINA","CARR. 848, BO. LAS CUEVAS, TRUJILLO ALTO, P.R.","18.3671492739","-66.0234675095","(18.367149, -66.023468)"
"8801","ESCUELA RURAL LAS 400","CANÓVANAS","CAROLINA","Carr. 185 Int. 953 Las 400 Canóvanas, P. R.","18.2708864925","-65.9131987132","(18.270886, -65.913199)"
"8078","ESCUELA   BAJADERO  ","  ARECIBO  ","  ARECIBO  ","Bo. Bajadero Carr. 656, Arecibo","18.4259741485","-66.6839106066","(18.425974, -66.683911)"
"3230","CUARTEL DE LA POLICÍA","COROZAL","BAYAMÓN","CARR. #159, KM. 4.6, COROZAL, P.R.","18.3416946012","-66.3212383929","(18.341695, -66.321238)"
"8351","ESCUELA IRMA DELIZ DE MUÑOZ","ISABELA","AGUADILLA","Ave. Juan Hernández Ortiz, Isabela, P. R. 00662","18.4983721109","-67.0212138482","(18.498372, -67.021214)"
"8462","ESCUELA URBANA","MARICAO","MAYAGUEZ","Carr. 105 Km. 21.0, Maricao, P.R.","18.1804111786","-66.9853505846","(18.180411, -66.985351)"
"8205","ESCUELA VOCACIONAL","CIDRA","CAGUAS","Calle Luis Lugo, Esq. Haddock, Urb. Fernández, Cidra, PR  00739","18.1677156693","-66.162669666","(18.167716, -66.16267)"
"8115","ESCUELA BAYAMÓN GARDENS","BAYAMÓN","BAYAMÓN","Calle C Esq. D, Urb. Bayamón Gardens, Bayamón, P.R.","18.3785649214","-66.1871334559","(18.378565, -66.187133)"
"8151","ESCUELA VILLA FONTANA II","CAROLINA","CAROLINA","Vía 7 Final, Urb. Villa Fontana, Carolina, P.R.","18.4036643343","-65.9752795133","(18.403664, -65.97528)"
"8482","ESCUELA ELPIDIO H. RIVERA","MAYAGÜEZ","MAYAGUEZ","Calle 10 Urb. Río Cristal, Mayagüez, P.R.","18.182185992","-67.1383965716","(18.182186, -67.138397)"
"8636","ESCUELA RAFAEL LÓPEZ SICARDO","SAN JUAN","CAROLINA","Ave. Ramón B. López 401, Río Piedras, P. R.","18.4015213527","-66.0376950234","(18.401521, -66.037695)"
"2050","CENTRO GUBERNAMENTAL","AIBONITO","CAGUAS","CALLE GERÓNIMO MARTÍNEZ, ESQ. IGNACIO LÓPEZ, AIBONITO, P.R. ","18.1388649987","-66.2643616689","(18.138865, -66.264362)"
"4130","CENTRO JUDICIAL","CAGUAS","ADMINISTRADOR","AVE. RAFAEL CORDERO, ESQ. VILLARES, CAGUAS, P.R. (PO BOX 491)","18.2367551151","-66.0307615907","(18.236755, -66.030762)"
"8262","ESCUELA VOCACIONAL","FAJARDO","HUMACAO","Carretera 3, Entrada Fajardo, Fajardo, PR","18.3002721703","-65.6481133567","(18.300272, -65.648113)"
"8141","ESCUELA  LAURENTINO ESTRELLA","CAMUY","AGUADILLA","AVE. MUÑOZ RIVERA (CARR. PRINCIPAL HACIA EL PUEBLO) CAMUY, P.R. 00627","18.4854003786","-66.8475125528","(18.4854, -66.847513)"
"8281","ESCUELA BO. MACHETE","GUAYAMA","GUAYAMA","Urb. Vives, Guayama, PR 00784","17.9795048898","-66.1176037289","(17.979505, -66.117604)"
"3681","POLIGONO DE TIROS","TOA BAJA","BAYAMÓN","CARR. 870 FINAL BARRIO PALO SECO,  TOA BAJA, P.R.","18.4716766285","-66.1359557947","(18.471677, -66.135956)"
"8438","ESCUELA ANTONIO R. BARCELÓ","CANÓVANAS","CAROLINA","Calle Palmer, Canóvanas, P.R.","18.3764772928","-65.9013878318","(18.376477, -65.901388)"
"8194","ESCUELA   JAIME COIRA  ","  CIALES  ","  ARECIBO  ","Carr. 615 Km. 7.9, Bo. Pozas, Ciales","18.272447452","-66.4820189314","(18.272447, -66.482019)"
"8952","ESCUELA URBANA CAROLINA I","CAROLINA","CAROLINA","Ave. José Severo Quiñones, Carolina, PR","18.3847921354","-65.9609232579","(18.384792, -65.960923)"
"8674","ESCUELA BO. GALATEO","TOA ALTA","BAYAMÓN","Bo Galateo Sec. Villa Josco Calle 12, Toa Alta, P.R.  00921","18.3662365235","-66.2567743515","(18.366237, -66.256774)"
"3200","CUARTEL DE LA POLICÍA","CIDRA","CAGUAS","CALLE MUÑOZ RIVERA #46, CIDRA, P.R.","18.1724957475","-66.1608082542","(18.172496, -66.160808)"
"8769","ESCUELA INÉS MENDOZA","YAUCO","PONCE","Carr. 116 Int. Ramal 368, Barrio Susúa Baja, .Yauco, P.R.","18.0294733815","-66.8686990559","(18.029473, -66.868699)"
"3631","ESTACIÓN PATRULLA DE TRÁNSITO - SAN JUAN ","SAN JUAN","CAROLINA","CALLE ELEONOR ROOSELVELT ESQ. CALLE BONAFUX, SAN JUAN, P.R.","18.4192518937","-66.0612901231","(18.419252, -66.06129)"
"8107","ESCUELA URBANA DE BARRANQUITAS","BARRANQUITAS","BAYAMÓN","Carr.152 (desvio nuevo) Frente al complejo deportivo  Barranquitas PR.","18.1913593936","-66.3078285605","(18.191359, -66.307829)"
"2450","CENTRO GUBERNAMENTAL","MANATÍ","ARECIBO","CARR. NÚM. 2 KM. 48.6, AL LADO CUARTEL POLICÍA, MANATÍ, P.R.","18.4317222934","-66.4827051863","(18.431722, -66.482705)"
"8178","ESCUELA SALVADOR BRAU","CAYEY","CAGUAS","Ave. Luis Muñoz Marín, Jardines I, Calle 13, Cayey, P.R.  00737","18.113705","-66.1565090006","(18.113705, -66.156509)"
"8962","ESCUELA EUGENIO LE COMPTE","PONCE","PONCE","Carretera 132 Urb. La Providencia, Ponce, PR  00732-7091","18.0142182421","-66.6468237891","(18.014218, -66.646824)"
"8653","ESCUELA ERNESTINA MÉNDEZ","SAN SEBASTIÁN","AGUADILLA","Carr. 111 Km. 17.5, Bo. Bahomaney, San Sebastián, PR  00685","18.3443911675","-66.9939465012","(18.344391, -66.993947)"
"8361","ESCUELA BO. MAMEYES","JAYUYA","PONCE","Carr. 141 Km. 11 Hm. 1, Barrio Mameyes Apt. 578 Jayuya, P. R. 00664","18.2601078326","-66.5788316351","(18.260108, -66.578832)"
"8641","ESCUELA JOSÉ CAMPECHE","SAN LORENZO","CAGUAS"," Carr. 183 Km. 9.5, San Lorenzo, P.R.    00754","18.1899733347","-65.9648050016","(18.189973, -65.964805)"
"8114","ESCUELA URB. REXVILLE","BAYAMÓN","BAYAMÓN","CALLE BAEZA NÚM. 14, URB. REXVILLE, BAYAMÓN, PR","18.3688460798","-66.1924596807","(18.368846, -66.19246)"
"2830","CENTRO GUBERNAMENTAL","LOÍZA","CAROLINA","CALLE GARCÍA DE LA NOCEDA, LOÍZA, P.R.","18.4325800027","-65.8810099992","(18.43258, -65.88101)"
"4340","TRIBUNAL DISTRITO","HUMACAO","HUMACAO","45 CRUZ ORTIZ STELLA, HUMACAO, P.R.","18.1521323061","-65.8246751135","(18.152132, -65.824675)"
"2130","CENTRO GUBERNAMENTAL","CAGUAS","ADMINISTRADOR","CALLE ACOSTA, ESQUINA GOYCO, FRENTE AL TERMINAL CARROS PÚBLICOS, CAGUAS, P.R. ","18.2359965222","-66.0321410244","(18.235997, -66.032141)"
"8489","ESCUELA RÍO HONDO","MAYAGÜEZ","MAYAGUEZ","Carretera 348 Km. 2.9, Mayagüez, P.R.","18.1677916214","-67.1315387452","(18.167792, -67.131539)"
"8231","ESCUELA BO. CUCHILLAS","COROZAL","BAYAMÓN","Carr. 568 Km. 24.4 Bo. Cuchillas Corozal, PR","18.2918440036","-66.3536948627","(18.291844, -66.353695)"
"3480","COMANDANCIA DE LA POLICÍA","MAYAGUEZ","MAYAGUEZ","CALLE LEÓN, MAYAGUEZ, P.R.","18.19699206","-67.144243461","(18.196992, -67.144243)"
"8683","ESCUELA LEVITTOWN ","TOA BAJA","BAYAMÓN","Calle Mariano Abril Costalo, 6ta. Sección Levittown, Toa Baja, P.R.","18.4415896759","-66.1694116717","(18.44159, -66.169412)"
"8897","ESCUELA LUIS MUÑOZ RIVERA","UTUADO","ARECIBO","Nueva Carr. 10 Km. 52 Bo. Salto Arriba Utuado","18.2671125859","-66.724992173","(18.267113, -66.724992)"
"8333","ESCUELA SEGUNDO RUIZ BELVIS","HORMIGUEROS","MAYAGUEZ","Carr. PR 3344 Int Carr. 343, Bo. Pueblo, Hormigueros, P.R.","18.1386680011","-67.1262676645","(18.138668, -67.126268)"
"8806","ESCUELA RAMÓN MANUEL QUIÑONEZ","YABUCOA","HUMACAO","Urb. Reparto Horizonte (Frente al Cementerio) Yabucoa, P.R.","18.0447395783","-65.8820846103","(18.04474, -65.882085)"
"8672","ESCUELA BO. PIÑAS","TOA ALTA","BAYAMÓN","Calle #19 Urb. Toa Alta Heights Bo. Piñas  Toa Alta P.R.","18.3640957541","-66.2120017956","(18.364096, -66.212002)"
"8218","ESCUELA RÍO JUEYES","COAMO","GUAYAMA","Box 3001-Suite 188 - Barrio Río Jueyes Coamo, PR 00769","18.0208124557","-66.3323807706","(18.020812, -66.332381)"
"8472","ESCUELA BORDALEZA","MAUNABO","GUAYAMA","Carr. 901, Bo. Emajagua, Maunabo, PR 00707","17.9993670628","-65.8885005701","(17.999367, -65.888501)"
"8091","ESCUELA   JESÚS M. RIVERA  ","  BARCELONETA  ","  ARECIBO  ","Carr 140 Km. 66.1 Bo. Llanadas, Barceloneta","18.4476593331","-66.5518386689","(18.447659, -66.551839)"
"8101","ESCUELA SU. LAJITAS","BARRANQUITAS","BAYAMÓN","CARR. 771, KM 5.3, BO. BARRANCAS, BARRANQUITAS, PR (Aptdo. 40)","18.2241303773","-66.3131802095","(18.22413, -66.31318)"
"8546","ESCUELA URBANA DE PATILLAS","PATILLAS","GUAYAMA","Urb. San Martín Final Patillas, PR 00723","18.0054403791","-66.0110498378","(18.00544, -66.01105)"
"3020","CUARTEL DE LA POLICÍA","AGUADA","AGUADILLA","CARR. #2, Km. 22.1, AGUADA, P.R.","18.3815572372","-67.1949261366","(18.381557, -67.194926)"
"8601","ESCUELA BLANCA MALARET  ","SABANA GRANDE","MAYAGUEZ","Calle Félix de Tió, Sabana Grande, PR","18.0781515366","-66.9573630164","(18.078152, -66.957363)"
"8389","ESCUELA LIRIO WARD (NUEVA)","JUNCOS","HUMACAO","Carr. 929 Int. Desvio a Juncos, Bo. Lirios, Juncos, PR 00777","18.2250222999","-65.9361038655","(18.225022, -65.936104)"
"3660","CUARTEL DE LA POLICÍA","SANTA ISABEL","GUAYAMA","CARR. #538, CALLE CELIS AGUILERA, BO. PLAYA, SANTA ISABEL, P.R.","17.9608483202","-66.4052860386","(17.960848, -66.405286)"
"8741","ESCUELA VILLALBA","VILLALBA","PONCE","Bo. La Vega, PO Box 1549, Villalba, PR 00766","18.1257595481","-66.4907632359","(18.12576, -66.490763)"
"8941","ESCUELA VILLA FONTANA","CAROLINA","CAROLINA","Vía 5 Final Urb. Villa Fontana, Carolina, P.R.","18.4006802511","-65.9761889789","(18.40068, -65.976189)"
"8974","ESCUELA CERRADA POR FALLAS ESTRUCTURALES DESDE OCT. 2011.  SE VA A DEMOLER.","PONCE","PONCE","Carretera 504 Bo. Río Chiquito, Distrito Esc. Ponce I, Apt 7396, Ponce, PR 00731","18.0430140141","-66.6119958441","(18.043014, -66.611996)"
"4140","TRIBUNAL DISTRITO","CAMUY","AGUADILLA","CARR. 485, KM. 0.2, CAMUY, P.R.","18.4870365741","-66.8473303361","(18.487037, -66.84733)"
"8729","ESCUELA ALTURAS","VEGA BAJA","ARECIBO","Calle Q   Urb. El Rosario, Vega Baja ","18.4319973116","-66.4002604951","(18.431997, -66.40026)"
"3010","CUARTEL DE LA POLICÍA","ADJUNTAS","PONCE","CALLE M. BENÍTEZ, ESQUINA CALLE GONZÁLEZ, ADJUNTAS, P.R.","18.1664580156","-66.7248970839","(18.166458, -66.724897)"
"8411","ESCUELA LAURO GONZÁLEZ","LAS MARÍAS ","MAYAGUEZ","Carr. 406 Km. 4.0, Bo. Anones, Las Marías, P.R.","18.2544613203","-67.0359914104","(18.254461, -67.035991)"
"8686","ESCUELA JAIME FONALLEDAS","TOA BAJA","BAYAMÓN","Calle Luis Muñoz Rivera Toa Baja, P.R.","18.444198483","-66.2542977118","(18.444198, -66.254298)"
"8555","ESCUELA PEÑUELAS","PEÑUELAS","PONCE","Postal:  Apartado 1278 / Física: Carr. 132, Alturas Peñuelas II, Peñuelas, PR  00624","18.0651430316","-66.7324192997","(18.065143, -66.732419)"
"3770","CABALLERISAS POLICÍA MONTADA-CANINA","LOÍZA","CAROLINA","BOCA DE CANGREJOS, CARR. 187, KM 11.0, LOÍZA, P.R.","18.4554636858","-65.9836486484","(18.455464, -65.983649)"
"8494","ESCUELA EFRAÍN SÁNCHEZ HIDALGO","MOCA","AGUADILLA","Calle Mariano Medina (al lado Coliseo Moca) Moca, P. R.  00676","18.3916770788","-67.1118773283","(18.391677, -67.111877)"
"8181","ESCUELA ROSSY  VALLEY","CEIBA","HUMACAO","Calle Francisco Gautier Final, Urb. Rossy Valley, Carretera 3, Ceiba, PR                                                     ","18.2650049847","-65.6460219252","(18.265005, -65.646022)"
"8918","ESCUELA CANÁ","BAYAMÓN","BAYAMÓN","Calle 11 Núm. 100, Urbanización Caná, Bayamón, P.R.","18.3519721507","-66.1864756661","(18.351972, -66.186476)"
"3190","CUARTEL DE LA POLICÍA","CIALES","ARECIBO","CALLE #2 CIALES, P.R.","18.3376134574","-66.4698155328","(18.337613, -66.469816)"
"8600","ESCUELA LUIS NEGRÓN LÓPEZ","SABANA GRANDE","MAYAGUEZ","Carr. 368 Km. 1.1 Bo. Machuchal, Sabana Grande, P.R.","18.0734900025","-66.9497316664","(18.07349, -66.949732)"
"8506","ESCUELA   FRANQUEZ  ","  MOROVIS  ","  ARECIBO  ","Carr. 155, Ramal 634  Km. 2. 7, Bo. Franquez - Morovis","18.356235542","-66.4096826127","(18.356236, -66.409683)"
"8253","ESCUELA SAN ANTONIO","DORADO","BAYAMÓN","Carr. 696 Km. 1 Hm. 5, Bo. Higuillar, Dorado, PR   00646","18.4489533783","-66.2934957458","(18.448953, -66.293496)"
"8223","ESCUELA  LA MORA","COMERÍO","BAYAMÓN","Carr. 7774 Km. 0.4   Bo. Piñas, Sector La Mora, Comerío, P.R.","18.2102023482","-66.224444456","(18.210202, -66.224444)"
"4190","TRIBUNAL DISTRITO","CIALES","ARECIBO","CALLE LINO RESTITUTO CORRETJER, CARRETERA 149, AL LADO CUARTEL DE LA POLICÍA, CIALES, P.R.","18.3372613108","-66.4701553827","(18.337261, -66.470155)"
"8725","ESCUELA JOSÉ G. PADILLA","VEGA BAJA","ARECIBO","Calle Betances # 75, Vega Baja","18.4458515398","-66.3899298668","(18.445852, -66.38993)"
"8654","ESCUELA MANUEL MÉNDEZ LICIAGA","SAN SEBASTIÁN","AGUADILLA","Ave. Emerito Estrada Carr. 125 Km. 19.9, San Sebastián, PR  00685","18.3489449176","-67.0086017645","(18.348945, -67.008602)"
"8633","ESCUELA BERWIND","SAN JUAN","CAROLINA","Calle Viñater, Final 1ra. Ext., Urb. Country Club, Río Piedras, P.R.","18.407278835","-66.0122529227","(18.407279, -66.012253)"
"8153","ESCUELA VALLE ARRIBA HEIGHTS","CAROLINA","CAROLINA","Calle 46 Final, Urb. Valle Arriba Heights, Carolina, P.R.","18.4104892508","-65.9700130808","(18.410489, -65.970013)"
"8261","ESCUELA GENERAL VALERO ","FAJARDO","HUMACAO","Ave. General Valero, Fajardo, PR","18.331865786","-65.6525667714","(18.331866, -65.652567)"
"2662","CENTRO GUBERNAMENTAL","SANTA ISABEL","GUAYAMA","CARR. 538 BO. PLAYA, SANTA ISABEL, P.R. 00757","17.9619800019","-66.405719998","(17.96198, -66.40572)"
"2180","CENTRO GUBERNAMENTAL","CEIBA","HUMACAO","AVE. LAURO PIÑEIRO, ESQ. CARLOS FIGUEROA, CEIBA, P.R.","18.2616899994","-65.6475799983","(18.26169, -65.64758)"
"8523","ESCUELA URBANA","NARANJITO","BAYAMÓN","Carr. 164 Km. 7.1, Barrio Achiote, Naranjito, P.R.  00719","18.3017328465","-66.2550706201","(18.301733, -66.255071)"
"8433","ESCUELA JARDINES DE PALMAREJO","CANÓVANAS","CAROLINA","Calle 21 Jardines de Palmarejo, Bo. San Isidro, Canóvanas, P.R.","18.3874696582","-65.8839751555","(18.38747, -65.883975)"
"8682","ESCUELA JOSÉ NEVÁREZ LANDRÓN","TOA BAJA","BAYAMÓN","Calle Muñoz Rivera  núm. 7, Toa Baja, P.R.","18.4024220243","-66.2539222139","(18.402422, -66.253922)"
"8182","ESCUELA ROSSY VALLEY ","CEIBA","HUMACAO","Calle Cordova Urb. Rossy Valley, Ceiba, PR","18.2641371217","-65.645979654","(18.264137, -65.64598)"
"8732","ESCUELA URBANA","VIEQUES","HUMACAO","Carr. 200 Esquina 997, Vieques, P.R.","18.1437154122","-65.4417627339","(18.143715, -65.441763)"
"8611","ESCUELA URBANA DE SALINAS","SALINAS","GUAYAMA","Calle Monserrate, Salinas, PR 00751","17.9740365798","-66.2962099669","(17.974037, -66.29621)"
"8302","ESCUELA LOS FRAILES","GUAYNABO","BAYAMÓN","Bo. Frailes Llanos detrás Santa María Shopping Center, Guaynabo, PR 00921","18.3767392181","-66.0969357363","(18.376739, -66.096936)"
"4290","TRIBUNAL DISTRITO","GUAYANILLA","PONCE","CALLE LUIS MUÑOZ RIVERA, GUAYANILLA, P.R.","18.016288242","-66.7895011156","(18.016288, -66.789501)"
"8386","ESCUELA ISABEL FLORES","JUNCOS","HUMACAO","CARR. 31, INT. CARR. 935, SECTOR LOS ALMENDROS, BO. CEIBA NORTE, JUNCOS, PR","18.2273556521","-65.9093542286","(18.227356, -65.909354)"
"3400","CUARTEL DE LA POLICÍA","LARES","AGUADILLA","CALLE SAN JOSÉ, LARES, P.R.","18.2964250644","-66.8772914892","(18.296425, -66.877291)"
"8076","ESCUELA   FACTOR V  ","  ARECIBO  ","  ARECIBO  ","P.O. Box 907 Garrochales, P. R. 00652 / Carr. 2 Urb. Paseo Reales Interior Km. 66.8, Arecibo","18.4473107501","-66.6484836733","(18.447311, -66.648484)"
"8893","ESCUELA CAGUAS SUR III","CAGUAS","CAGUAS","Carr. 1 Km. 38., Hm. 5, Sector Villa Esperanza, Caguas, P.R.  00726","18.2033526638","-66.052451664","(18.203353, -66.052452)"
"8967","ESCUELA JARDINES DE PONCE","PONCE","PONCE","Carr. 505 Km. 0.7, Urb. Jardines de Ponce, Ponce, PR 00731","18.0433273727","-66.5904174531","(18.043327, -66.590417)"
"3470","CUARTEL DE LA POLICÍA","MAUNABO","GUAYAMA","AVE. KENNEDY, CALLE BARCELÓ, MAUNABO, P.R.","18.0057922237","-65.9002844525","(18.005792, -65.900284)"
"8924","ESCUELA SANTA JUANITA","BAYAMÓN","BAYAMÓN","Carr. 831 Km. 3.3  Secc.  9, Urb. Santa Juanita, Bayamón, P.R.","18.3584907404","-66.1571993581","(18.358491, -66.157199)"
"3280","COMANDANCIA DE LA POLICÍA","GUAYAMA","GUAYAMA","URB. HACIENDA, EXTENSIÓN CALLE CARIBE SUR HOSPITAL DE ÁREA, GUAYAMA, P.R.","17.9723154994","-66.1149696688","(17.972315, -66.11497)"
"3565","DIVISIÓN VEHÍCULOS HURTADOS Y TRÁNSITO","PONCE","PONCE","CARR. #2, KM 123.O, BO. SABANETAS, PONCE, P.R.","18.0084012825","-66.5758295274","(18.008401, -66.57583)"
"8348","ESCUELA URB. BARRIO TEJAS","HUMACAO","HUMACAO","Ave. Tejas (Detrás Colegio Universitario) Humacao, PR","18.1471545524","-65.8410245305","(18.147155, -65.841025)"
"8073","ESCUELA   VISTA AZUL   ","  ARECIBO  ","  ARECIBO  ","  CALLE 17, T 9A, URB. VISTA AZUL, ARECIBO, PR 00612  ","18.4704186532","-66.7547140018","(18.470419, -66.754714)"
"1110","SUPERINTENDENCIA DE LA POLICÍA","SAN JUAN","ADMINISTRADOR&FA","AVENIDA FRANKLIN DELANO ROOSEVELT PUERTO NUEVO, HATO REY, SAN JUAN, P.R.","18.417160946","-66.0777814551","(18.417161, -66.077781)"
