"caso","tr_mite","fecha_de_radicaci_n","a_o_de_radicaci_n","mes_de_radicaci_n","catastro","municipio","direcci_n","regi_n","status","adjudicado_o_pendiente","fecha_de_adjudicaci_n","siglas","x","y","radicado_por_pa","nombre_del_proyecto","publico_o_privado","rural_o_urbano","due_o_del_proyecto","location_1","lat","lon"
"2013-198725-REC-35787","Solicitud de Recomendaciones","2015-03-04T09:44:00.000","2015","2015.03","115-036-097-26","Trujillo Alto","Carretera Estatal Pr-845, Km 3.9, -, Cuevas, Trujillo Alto","Central","Expedido","Adjudicado","2015-04-22T00:00:00.000","REC","242899.62278136","258433.853066079","No","AIRES DEL MANANTIAL","Privado","Urbano","NILDA DÍAZ DÍAZ","(18.3608493804931, -66.0274200439453)","18.3608493804931","-66.027420043945298"
"2012-031981-REC-35785","Solicitud de Recomendaciones","2015-03-04T08:50:00.000","2015","2015.03","389-082-839-12","Ponce","Primo Delgado, # 8, Canas Urbano, Canas Urbano, Ponce","Ponce","Expedido","Adjudicado","2015-04-29T00:00:00.000","REC","180890.09632809","218635.27894146901","No","Cooperativa de a/c de Adjuntas Sucursal de PONCE","Privado","Urbano","MIGUEL JUSINO MARTÍNEZ","(18.0016174316406, -66.6137771606445)","18.0016174316406","-66.613777160644503"
"2012-092345-CUB-58873","Consulta de Ubicacion","2015-03-04T08:45:00.000","2015","2015.03","227-077-434-10","Juncos","Carr. 935, 3.8 (Int.), N/A, Ceiba Norte, Juncos","Humacao","Cancelado","Adjudicado","2015-04-05T00:00:00.000","CUB","256706.643692449","243282.67593654001","No","Consulta de Urbanización","Privado","Rural","EDWIN ROSADO HERNANDEZ","(18.2236404418945, -65.8972015380859)","18.223640441894499","-65.897201538085895"
"2012-022242-REC-35216","Solicitud de Recomendaciones","2015-01-29T14:12:00.000","2015","2015.01","299-000-010-20","Cayey","Pr#1, 54.9, Montellano, Monte Llano, Cayey","Humacao","Cancelado","Adjudicado","2015-03-06T00:00:00.000","REC","231584.036841769","232939.33604163001","No","La Carpa","Privado","Urbano","JOSE PEREZ ","(18.1307067871093, -66.1348800659179)","18.1307067871093","-66.134880065917898"
"2012-007406-REC-35783","Solicitud de Recomendaciones","2015-03-04T07:58:00.000","2015","2015.03","063-061-270-22","San Juan","550 Ave. Munoz Rivera & 108 Ave. Domenec, 550 &108, Urb. Eleanor Roosevelt, Hato Rey Norte, San Juan","Central","Cancelado","Adjudicado","2015-04-09T00:00:00.000","REC","239719.63608001001","264493.58540898899","No","VIEW POINT @ DOMENECH","Privado","Urbano","EDUARDO NEVARES ","(18.4157485961914, -66.0571212768554)","18.415748596191399","-66.057121276855398"
"2013-221309-REC-35782","Solicitud de Recomendaciones","2015-03-04T07:18:00.000","2015","2015.03","200-000-008-09","Gurabo","Calle Angel C. Morales , Esq. Carr. Pr-181, Bo. Pueblo, Barrio Pueblo, Gurabo","Humacao","Expedido","Adjudicado","2015-05-21T00:00:00.000","REC","249072.90940413001","246953.77558913","No","Fuente de la Puertorriqueñidad & Anfiteatro","Público","Urbano","ROSACHELY RIVERA ","(18.2569980621337, -65.9692840576171)","18.2569980621337","-65.969284057617102"
"2012-043002-REC-35781","Solicitud de Recomendaciones","2015-03-04T07:09:00.000","2015","2015.03","011-069-412-41","Arecibo","Pr - 2, Km. 80.4, Sector Las Canelas, Hato Abajo, Arecibo","Arecibo","Expedido","Adjudicado","2015-06-15T00:00:00.000","REC","165353.97577681","271436.55617673899","No","NUEVO ACCESO - INTERAMERICANA RECINTO DE ARECIBO","Privado","Urbano","RAFAEL RAMÍREZ RIVERA","(18.47847366333, -66.7613677978515)","18.47847366333","-66.761367797851506"
"2013-149980-REC-35778","Solicitud de Recomendaciones","2015-03-03T21:11:00.000","2015","2015.03","118-000-008-84","Río Grande","Carr. 956, Km. 4.9, Los Marquez, Guzmán Abajo, Río Grande","Central","Cancelado","Adjudicado","2015-04-04T00:00:00.000","REC","262381.51250194001","256602.69510236001","No","SEGREGACION 2SOLARES SR. ESQUILIN","Privado","Rural","BALBINO ESQUILIN ","(18.3438262939453, -65.8431396484375)","18.343826293945298","-65.8431396484375"
"2011-798288-REC-35776","Solicitud de Recomendaciones","2015-03-03T17:31:00.000","2015","2015.03","124-010-015-01","Rincón","Calle Parque, Rincón Pr, Barrio Pueblo, Pueblo, Rincón","Aguadilla","Cancelado","Adjudicado","2015-04-06T00:00:00.000","REC","113575.3031741","256277.80520095001","No","Hotel Ojo de Agua","Público","Urbano","CARLOS LÓPEZ BONILLA","(18.3400573730468, -67.2509765625)","18.3400573730468","-67.2509765625"
"2013-213148-REC-35775","Solicitud de Recomendaciones","2015-03-03T17:05:00.000","2015","2015.03","115-059-004-10","Trujillo Alto","Dr. Fernandez, 202, Pueblo, Barrio Pueblo, Trujillo Alto","Central","Expedido","Adjudicado","2015-05-15T00:00:00.000","REC","245049.58205073001","257751.48400247001","No","Edificio Los Arcos Recomendaciones","Privado","Urbano","NILDA DIAZ ","(18.3546409606933, -66.007095336914)","18.354640960693299","-66.007095336914006"
"2013-190882-API-81952","Planos de Inscripción","2015-03-03T15:06:00.000","2015","2015.03","030-054-859-02","Arecibo","Pr 10, Km. 85.4, Sector Abra De San Francisco, Hato Arriba, Arecibo","Arecibo","Expedido","Adjudicado","2015-03-06T00:00:00.000","API","168880.04184125","268314.75657261","No","Sucn. Santana Duprey","Privado","Rural","SUCN. SANTANA DUPREY","(18.4503231048583, -66.7279357910156)","18.450323104858299","-66.727935791015597"
"2013-198324-REC-35768","Solicitud de Recomendaciones","2015-03-03T12:50:00.000","2015","2015.03","412-000-003-22","Ponce","Calle Santa Cruz, ., Urb. Los Caobos, Bucaná, Ponce","Ponce","Expedido","Adjudicado","2015-03-16T00:00:00.000","REC","183378.84247968","217754.6944215","No","FACILIDADES DE TELECOMUNICACIONES, PONCE","Privado","Rural","CARLOS NEGRÓN AVILÉS  ","(17.9936828613281, -66.5902709960937)","17.9936828613281","-66.590270996093693"
"2011-036236-PDE-10901","Permiso Demolicion","2015-03-03T10:59:00.000","2015","2015.03","010-029-043-03","Hatillo","Calle Ferrocarril, 10, Hatillo Del Mar, Barrio Pueblo, Hatillo","Arecibo","Cancelado","Adjudicado","2015-05-11T00:00:00.000","PDE","158892.98091750001","272745.50549055001","No","demolicion estructura existente parque Gerena","Público","Urbano","JOSE  RODRIGUEZ CRUZ","(18.4901847839355, -66.8225708007812)","18.490184783935501","-66.822570800781193"
"2012-064805-REC-35762","Solicitud de Recomendaciones","2015-03-03T10:03:00.000","2015","2015.03","334-033-064-04","San Germán","Ave. Universidad Interamericana , Esq.  Ramírez De Arellano, Pueblo , Barrio Pueblo, San Germán","Aguadilla","Expedido","Adjudicado","2015-04-06T00:00:00.000","REC","135248.65496943","227563.33500019001","No","Rehabilitación de Edificio Existente para Oficina","Privado","Urbano","MARÍA BODEGA  ","(18.0813903808593, -67.0450286865234)","18.0813903808593","-67.045028686523395"
"2011-066285-REC-35761","Solicitud de Recomendaciones","2015-03-03T09:22:00.000","2015","2015.03","095-089-127-03","Rincón","Ensenada Pr 413, 1.1 Int., 413, Ensenada, Rincón","Aguadilla","Expedido","Adjudicado","2015-04-06T00:00:00.000","REC","112790.00015733","256876.554286069","No","Puerto Bahia II","Privado","Urbano","EFRAIN GONZALEZ ","(18.3454341888427, -67.2584381103515)","18.345434188842699","-67.258438110351506"
"2013-227416-API-81948","Planos de Inscripción","2015-03-02T19:37:00.000","2015","2015.03","408-019-007-09","Guayanilla","Calle Santa Rosa, Solar#143, Comunidad Rural Indios, Boca, Guayanilla","Ponce","Expedido","Adjudicado","2015-03-13T00:00:00.000","API","159197.554232569","217729.66817742001","No","Milady Negron","Privado","Rural","MILADY NEGRON ","(17.9931335449218, -66.8185882568359)","17.9931335449218","-66.818588256835895"
"2012-047562-PRA-36382","Rotulos y anuncios","2015-03-02T18:46:00.000","2015","2015.03","207-025-960-14","Mayagüez","Pr 2, Km 149.8, Sabanetas, Sabanetas, Mayagüez","Aguadilla","Expedido","Adjudicado","2015-08-06T00:00:00.000","PRA","123171.48007228","245111.31182695","No","GFR MAYAGUEZ","Privado","Rural","JAVIER VIDAL ","(18.2395362854003, -67.1597747802734)","18.239536285400298","-67.159774780273395"
"2012-070408-PRA-36381","Rotulos y anuncios","2015-03-02T18:30:00.000","2015","2015.03","029-000-004-43","Hatillo","Carr 653 Esq 493, Km 3.0, Corcovado, Corcovado, Hatillo","Arecibo","Expedido","Adjudicado","2015-03-20T00:00:00.000","PRA","164152.426627929","269288.651652609","No","HATILLO-PREMIER","Privado","Rural","HUNTER PREMIER DISPLAYS","(18.4590492248535, -66.7727127075195)","18.459049224853501","-66.772712707519503"
"2013-125820-REC-35742","Solicitud de Recomendaciones","2015-03-02T18:08:00.000","2015","2015.03","253-093-237-02","Juncos","Pr 919, 4.2, Doctor Del As Gomas, Valenciano Abajo, Juncos","Humacao","Expedido","Adjudicado","2015-04-21T00:00:00.000","REC","254479.41604824","239349.542311539","No","Segregacion Sucn Carmen Cruz Castro","Privado","Rural","LUIS LOPEZ RIJOS","(18.1881637573242, -65.9183654785156)","18.188163757324201","-65.918365478515597"
"2013-214389-REC-35736","Solicitud de Recomendaciones","2015-03-02T15:02:00.000","2015","2015.03","284-041-231-10","Hormigueros","0 345, 1.2, 0, Barrio Pueblo, Hormigueros","Aguadilla","Expedido","Adjudicado","2015-12-01T00:00:00.000","REC","126997.777190099","234052.16001645901","No","EGIDA DE HORMIGUEROS","Público","Urbano","MUNICIPIO DE HORMIGUEROS MUNICIPIO DE HORMIGUEROS ","(18.1397514343261, -67.1231994628906)","18.139751434326101","-67.123199462890597"
"2013-ASE-57960","Autorización de Servicio","2013-12-20T10:07:00.000","2013","2013.12",,,,"A - To Handle","Expedido","Adjudicado","2013-12-20T00:00:00.000","ASE",,,"No",,,,"  ",,,
"2011-782132-REC-35729","Solicitud de Recomendaciones","2015-03-02T13:45:00.000","2015","2015.03","114-034-023-51","Guaynabo","Pr-199, 0, Santa Paula, Frailes, Guaynabo","Central","Expedido","Adjudicado","2015-04-01T00:00:00.000","REC","234675.20937654001","258625.34436774001","No","Sanchez Food Court","Privado","Urbano","ENRIQUE BLANES PALMER","(18.3627281188964, -66.105239868164)","18.362728118896399","-66.105239868164006"
"2012-049026-CUB-58852","Consulta de Ubicacion","2015-03-02T11:47:00.000","2015","2015.03","253-000-004-25","Juncos","Carr. 198, Km. 18.3 (Int), N/A, Ceiba Norte, Juncos","Humacao","Cancelado","Adjudicado","2015-04-16T00:00:00.000","CUB","257191.147519669","241476.72096308001","No","Consuta de Ubicacion","Privado","Rural","TOMASA UBILES OLMEDA","(18.207311630249, -65.8926696777343)","18.207311630248999","-65.892669677734304"
"2012-088482-API-81932","Planos de Inscripción","2015-03-01T16:14:00.000","2015","2015.03","262-000-001-36","Maricao","Pr 105, 22.2, Camino Montoso, Maricao Afuera, Maricao","Aguadilla","Expedido","Adjudicado","2015-04-07T00:00:00.000","API","140293.35351317","238446.97601032001","No","SEGREGACION JOSE M VICENTY","Privado","Rural","JOSE  VICENTY  MARTELL","(18.1798706054687, -66.997688293457)","18.1798706054687","-66.997688293457003"
"2013-142957-REC-35706","Solicitud de Recomendaciones","2015-02-28T19:55:00.000","2015","2015.02","377-073-226-08","Yabucoa","Carr. Pr-901, 3.1 Interior, Sector Los Riefkohl, Juan Martín, Yabucoa","Humacao","Archivado","Adjudicado","2015-06-12T00:00:00.000","REC","261110.77446832001","222795.95533674001","No","LOTIFICACION FINCA OLGA M. RIEFKOHL RIVERA","Privado","Rural","OLGA RIEFKOHL RIVERA","(18.0384254455566, -65.8561706542968)","18.038425445556602","-65.856170654296804"
"2013-159143-REC-35700","Solicitud de Recomendaciones","2015-02-27T20:51:00.000","2015","2015.02","071-023-319-04","Moca","Carr 112, 13.0, Sector Cortadera, Rocha, Moca","Aguadilla","Expedido","Adjudicado","2015-04-06T00:00:00.000","REC","135482.80418793001","262389.196821519","No","FACILIDAD DE TELECOMUNICACIONES ROCHA SITE","Privado","Rural","MANUEL AVILES AVILES","(18.3960418701171, -67.0439147949218)","18.396041870117099","-67.043914794921804"
"2011-031629-REC-35699","Solicitud de Recomendaciones","2015-02-27T20:28:00.000","2015","2015.02","146-000-001-25","Carolina","Carr 853, Km 7.85 Interior, Sector Cerro Gordo, Barrazas, Carolina","Central","Expedido","Adjudicado","2015-03-19T00:00:00.000","REC",,,"No","Facilidad de Telecomunicaciones de Canovanillas Su","Privado","Rural","MANUEL AVILES AVILES",,,
"2013-114781-PRA-36363","Rotulos y anuncios","2015-02-27T15:00:00.000","2015","2015.02","031-065-550-22","Arecibo","Pr-2, Km. 68.1, Bo.Santana, Santana, Arecibo","Arecibo","Expedido","Adjudicado","2015-03-10T00:00:00.000","PRA","176173.50866779001","267850.06811559002","No","PUMA SS-111","Privado","Rural","CARLOS I FIGUEROA ","(18.4462184906005, -66.6588897705078)","18.446218490600501","-66.658889770507798"
"2012-016783-API-81921","Planos de Inscripción","2015-02-27T14:50:00.000","2015","2015.02","025-000-009-97","Isabela","Sector Toe Carr. P.R. 494, 0.6 Int, Bo. Arenales Altos, Arenales Altos, Isabela","Aguadilla","Expedido","Adjudicado","2015-03-09T00:00:00.000","API","137630.34138879","267172.59708558","No","SEGREGACION DE OCHO(8) SOLARES-CARLOS ARCE","Privado","Rural","CARLOS ARCE ","(18.4393215179443, -67.0237350463867)","18.4393215179443","-67.023735046386705"
"2013-198093-REC-35694","Solicitud de Recomendaciones","2015-02-27T13:45:00.000","2015","2015.02","084-000-006-06","Toa Alta","Carr. Pr. 861, 10.4, Sector El Mandril, Mucarabones, Toa Alta","Central","Expedido","Adjudicado","2015-03-18T00:00:00.000","REC","219874.33054466001","260655.39770941","No","GRAN VISTA TOA ALTA","Privado",,"T.A. COMMUNITY,  LLC ","(18.3757419586181, -66.2459487915039)","18.3757419586181","-66.245948791503906"
"2013-223498-API-81919","Planos de Inscripción","2015-02-27T11:10:00.000","2015","2015.02","173-000-004-64","Trujillo Alto","Pr852, 5.2, Quebrada Grande, Quebrada Grande, Trujillo Alto","Central","Expedido","Adjudicado","2015-03-04T00:00:00.000","API","250121.28172047","252734.45596645001","No","8 Solares Qga Grande","Privado","Rural","MIGUEL PLACER ","(18.3092002868652, -65.959228515625)","18.309200286865199","-65.959228515625"
"2012-011675-PRA-36362","Rotulos y anuncios","2015-02-27T10:30:00.000","2015","2015.02","087-077-138-02","Trujillo Alto","Int.  Carr. 876, ., Carr. 181, St. Just, Trujillo Alto","Central","Expedido","Adjudicado","2015-03-05T00:00:00.000","PRA","243245.54465046001","260439.15595972","No","Royal Auto #29","Privado","Rural","MANUEL  MIRANDA ","(18.3789596557617, -66.0241088867187)","18.378959655761701","-66.024108886718693"
"2012-104024-API-81918","Planos de Inscripción","2015-02-27T09:48:00.000","2015","2015.02","253-072-263-06","San Lorenzo","Carr. 183. Interior, Km. 15.0, Barrio Florida, Florida, San Lorenzo","Humacao","Expedido","Adjudicado","2015-03-02T00:00:00.000","API","253215.65136608901","239843.00270631001","No","SEGREGACION DE UN SOLAR Y REMANENTE","Privado","Rural","ELSIE LOPEZ NIEVES","(18.1926536560058, -65.9302978515625)","18.192653656005799","-65.9302978515625"
"2012-035313-API-81914","Planos de Inscripción","2015-02-26T14:26:00.000","2015","2015.02","386-062-001-44","Guayanilla","Carretera Pr-335, Km. 11.4, Parcelas Verdún, Indios, Guayanilla","Ponce","Expedido","Adjudicado","2015-03-02T00:00:00.000","API","160937.01868173","219387.769879909","No","Sucn. Pastor Mandry","Privado","Rural","VICTOR FINGERHUT ","(18.0081462860107, -66.8022003173828)","18.0081462860107","-66.802200317382798"
"2013-217867-CUB-58828","Consulta de Ubicacion","2015-02-26T14:14:00.000","2015","2015.02","181-000-007-17","Mayagüez","Carretera Pr-64, K, 4,8, Sabanetas, Sabanetas, Mayagüez","Aguadilla","Archivado","Adjudicado","2015-06-15T00:00:00.000","CUB","122334.31274143","246091.60291838","No","Taller de Electromecanica","Privado","Rural","ANGEL VELAZQUEZ ALVAREZ","(18.2483615875244, -67.167724609375)","18.2483615875244","-67.167724609375"
"2013-224009-REC-35667","Solicitud de Recomendaciones","2015-02-26T13:21:00.000","2015","2015.02","007-017-131-09","Isabela","Carr. 474, Ave. Carlos Gardel, Sector Flamboyán, Barrio Pueblo, Isabela","Aguadilla","Expedido","Adjudicado","2015-03-12T00:00:00.000","REC","138039.42084566","273289.019447639","No","Rehabilitación de Edificio para Apartamentos","Privado","Urbano","ARMANDO VARGAS ","(18.4945926666259, -67.0200500488281)","18.494592666625898","-67.020050048828097"
"2012-012665-API-81911","Planos de Inscripción","2015-02-26T11:14:00.000","2015","2015.02","344-000-003-42","Coamo","Carr. 150, Km 17.0, La Polilla, Santa Catalina, Coamo","Ponce","Expedido","Adjudicado","2015-02-27T00:00:00.000","API","203314.65563083001","227913.626294499","No","VISTAS DE SAN BLAS","Privado","Rural","HECTOR LEON RIVERA","(18.0855312347412, -66.4020233154296)","18.0855312347412","-66.402023315429602"
"2012-101500-REC-35665","Solicitud de Recomendaciones","2015-02-26T11:03:00.000","2015","2015.02","119-000-006-88","Río Grande","Carr. 966, Km. 1.1 Int, Sector La Piramide, Jiménez, Río Grande","Central","Cancelado","Adjudicado","2015-04-03T00:00:00.000","REC","265964.11241175001","257939.03455951001","No","SEGREGACION SR. ANGEL L. COLON ","Privado","Rural","ANGEL L. COLON ","(18.3557929992675, -65.8092041015625)","18.3557929992675","-65.8092041015625"
"2013-193055-REC-35660","Solicitud de Recomendaciones","2015-02-26T07:39:00.000","2015","2015.02","251-000-007-26","Caguas","Carretera 765, Ramal 761,  Km 3.8, Alturas De Borinquen , Borinquen, Caguas","Humacao","Expedido","Adjudicado","2015-03-20T00:00:00.000","REC","241336.50803467","239160.899788629","No","BORINQUEN  SITE ","Privado","Urbano","KALET TORRES ","(18.1867523193359, -66.0426025390625)","18.186752319335898","-66.0426025390625"
"2012-038952-API-81902","Planos de Inscripción","2015-02-25T14:45:00.000","2015","2015.02","324-000-005-12","Cayey","Marginla Pr #52, 0, Alturas Del Prado, Monte Llano, Cayey","Humacao","Cancelado","Adjudicado","2015-06-11T00:00:00.000","API","232391.091642079","231439.91799474001","No","ALTURAS DEL PRADO","Privado","Rural","MIGUEL MELENDEZ REYES","(18.1171493530273, -66.1272811889648)","18.117149353027301","-66.127281188964801"
"2012-044606-API-81901","Planos de Inscripción","2015-02-25T14:34:00.000","2015","2015.02","109-000-004-26","Morovis","Carr. P.R. 6634, Km. 3.1, Morovis Norte, Morovis Norte, Morovis","Arecibo","Expedido","Adjudicado","2015-03-04T00:00:00.000","API","204317.99464513001","258376.39130531001","No","Sucn. Marcos Hernandez","Privado","Rural","SUCN. MARCOS HERNANDEZ ","(18.3607559204101, -66.392478942871)","18.360755920410099","-66.392478942870994"
"2013-185017-API-81895","Planos de Inscripción","2015-02-25T12:01:00.000","2015","2015.02","322-000-010-07","Aibonito","Carretera # 716, Km. 0.8, Bo. Cuyon, Cuyón, Aibonito","Ponce","Expedido","Adjudicado","2015-02-25T00:00:00.000","API","219520.80071205","229614.956971359","No","GUILLERMO RAMOS RIVERA","Privado","Rural","GUILLERMO RAMOS RIVERA","(18.1008167266845, -66.2489013671875)","18.100816726684499","-66.2489013671875"
"2013-134702-REC-35648","Solicitud de Recomendaciones","2015-02-25T10:40:00.000","2015","2015.02","310-071-435-13","San Germán","Carr. 347, Km-2.7 Interior Y Km-2.9, Sector El Coto, Sabana Grande Abajo, San Germán","Aguadilla","Evaluación","Pendiente",,"REC","133929.102344129","229551.340726469","No","HNOS PIETRI GOMEZ","Privado","Rural","HNOS PIETRI GOMEZ ","(18.0993118286132, -67.0575561523437)","18.0993118286132","-67.057556152343693"
"2012-022101-CUB-58810","Consulta de Ubicacion","2015-02-25T10:32:00.000","2015","2015.02","255-000-001-18","Naguabo","Carr. Pr-31, Km. 11.5 (Int.), Sector La Residencia, Peña Pobre, Naguabo","Humacao","Expedido","Adjudicado","2015-06-04T00:00:00.000","CUB","266597.340485099","242416.569127439","No","Consulta de Ubicacion","Privado","Rural","AURELIO SANTANA MILLAN","(18.2155323028564, -65.8037185668945)","18.215532302856399","-65.803718566894503"
"2012-029128-API-81891","Planos de Inscripción","2015-02-25T06:43:00.000","2015","2015.02","248-000-004-07","Comerío","791, 6.2, Cejas, Vega Redonda, Comerío","Humacao","Expedido","Adjudicado","2015-02-25T00:00:00.000","API","224606.03871585001","241072.14614095","No","Segregación de cuatro (4) solares","Privado","Rural","SUCN. GREGORIO  ROSARIO LÓPEZ","(18.2042789459228, -66.2007217407226)","18.204278945922798","-66.200721740722599"
"2013-120604-REC-35634","Solicitud de Recomendaciones","2015-02-24T12:52:00.000","2015","2015.02","003-087-019-18","Isabela","C/ Manuel Corchado, #, Sector Pueblo, Barrio Pueblo, Isabela","Aguadilla","Expedido","Adjudicado","2015-06-02T00:00:00.000","REC","137604.16103233001","274044.11898476002","No","Remodelación y Renovacion Estructura para Museo ","Público","Urbano","MUNICIPIO DE ISABELA ","(18.5014019012451, -67.0241928100585)","18.501401901245099","-67.024192810058494"
"2012-007501-PRA-36320","Rotulos y anuncios","2015-02-24T12:49:00.000","2015","2015.02","087-086-057-39","Trujillo Alto","Pr-846, Km 0.5, Trujillo Alto, Cuevas, Trujillo Alto","Central","Expedido","Adjudicado","2015-02-26T00:00:00.000","PRA","243077.44877997","260335.37621359","No","PUMA SS-145","Privado","Urbano","CARLOS FIGUEROA ","(18.3780250549316, -66.0256958007812)","18.378025054931602","-66.025695800781193"
"2012-098381-REC-35627","Solicitud de Recomendaciones","2015-02-24T10:55:00.000","2015","2015.02","283-050-010-14","Hormigueros","Calle Oriente Interior, Estacionamiento, Pueblo, Barrio Pueblo, Hormigueros","Aguadilla","Cancelado","Adjudicado","2015-03-29T00:00:00.000","REC","126606.89977711","234007.36312436001","No","Rehabilitación Terminal de Vehiculos Públicos","Público","Urbano","FRANCISCO NAZARIO ","(18.1398658752441, -67.1264266967773)","18.139865875244102","-67.126426696777301"
"2013-155862-REC-35626","Solicitud de Recomendaciones","2015-02-24T10:10:00.000","2015","2015.02","088-085-798-17","Carolina","Carretera Pr-887, Local 2, Sect. Carolina Industrial Park, Martín González, Carolina","Central","Archivado","Adjudicado","2015-03-11T00:00:00.000","REC","249031.23207835","260138.26862076001","No","WAREHOUSE PLAZA III ","Privado","Urbano","ALBERTO  COSSIO ","(18.3761177062988, -65.9693603515625)","18.3761177062988","-65.9693603515625"
"2012-048969-REC-35622","Solicitud de Recomendaciones","2015-02-24T09:28:00.000","2015","2015.02","101-000-002-01","San Sebastián","Pr-119, Km24, Bo. Guajataka, Guajataca, San Sebastián","Aguadilla","Archivado","Adjudicado","2015-07-24T00:00:00.000","REC","148769.88296205","259516.269251349","No","Mejoras al Campamento Guajataka","Privado","Rural","ALLEN ENDICOTT ","(18.3704452514648, -66.9180908203125)","18.370445251464801","-66.9180908203125"
"2011-031142-API-81854","Planos de Inscripción","2015-02-23T15:52:00.000","2015","2015.02","144-070-702-03","Trujillo Alto","Pr-851 , Km 2.8, La Gloria, La Gloria, Trujillo Alto","Central","Expedido","Adjudicado","2015-06-19T00:00:00.000","API","245369.62249139001","254109.12800590001","No","Segregacion de Cuatro (4) Solares","Privado","Rural","SUCESION MACHIN ","(18.3217258453369, -66.0041427612304)","18.3217258453369","-66.004142761230398"
"2012-094742-REC-35609","Solicitud de Recomendaciones","2015-02-23T13:13:00.000","2015","2015.02","138-046-045-16","Morovis","Carr. Pr 137, 18.7, Sector Patron, Barrio Pueblo, Morovis","Arecibo","Expedido","Adjudicado","2015-04-21T00:00:00.000","REC","203228.85902537001","254611.34933693","No","Proyecto: Edificio Comercioal","Privado","Urbano","JOSE MARTINEZ ","(18.3267421722412, -66.4027862548828)","18.3267421722412","-66.402786254882798"
"2012-047969-REC-35602","Solicitud de Recomendaciones","2015-02-23T09:46:00.000","2015","2015.02","062-073-686-06","Guaynabo","Pr-2, Pr-165, Pr-23 Y Ave. San Patricio, Intersección Caparra, Caparra, Pueblo Viejo, Guaynabo","Central","Archivado","Adjudicado","2015-06-12T00:00:00.000","REC","234564.98880041001","264036.015811569","No","Caprarra Interchange Improvements","Público","Urbano","ROBERTO  GARCÍA ","(18.4116134643554, -66.1061859130859)","18.411613464355401","-66.106185913085895"
"2011-316297-REC-35601","Solicitud de Recomendaciones","2015-02-23T09:35:00.000","2015","2015.02","125-084-142-01","Rincón","Pr 115, Km 93, Calvache, Calvache, Rincón","Aguadilla","Expedido","Adjudicado","2015-04-07T00:00:00.000","REC","116075.67499771","253356.75753367","No","Modernizacion- Escuela Manuel Gonzalez Melo-Rincon","Alianza Público Privada","Rural","MEMPHIS CABÁN ","(18.3137645721435, -67.2272033691406)","18.313764572143501","-67.227203369140597"
"2013-ASE-57424","Autorización de Servicio","2013-12-11T14:23:00.000","2013","2013.12",,,,"A - To Handle","Expedido","Adjudicado","2013-12-11T00:00:00.000","ASE",,,"No",,,,"  ",,,
"2013-203367-API-81845","Planos de Inscripción","2015-02-22T18:39:00.000","2015","2015.02","335-094-309-39","Sabana Grande","Pr 328, Km. 2.1, Sector Las Guaras, Rayo, Sabana Grande","Aguadilla","Expedido","Adjudicado","2015-03-03T00:00:00.000","API","142283.33278602001","225327.185499969","No","SR. IGNACIO RAMIREZ RIVERA","Privado","Rural","IGNACIO RAMÍREZ RIVERA","(18.061388015747, -66.9785079956054)","18.061388015746999","-66.978507995605398"
"2012-012665-API-81844","Planos de Inscripción","2015-02-22T16:55:00.000","2015","2015.02","344-000-003-42","Coamo","Carr. 150, Km 17.0, La Polilla, Santa Catalina, Coamo","Ponce","Cancelado","Adjudicado","2015-03-03T00:00:00.000","API","203314.65563083001","227913.626294499","No","VISTAS DE SAN BLAS","Privado","Rural","HECTOR LEON RIVERA","(18.0855312347412, -66.4020233154296)","18.0855312347412","-66.402023315429602"
"2012-074111-API-81843","Planos de Inscripción","2015-02-22T14:55:00.000","2015","2015.02","055-000-008-43","Manatí","P.R.-667, Km 4.4, Sector Cortes, Bajura Adentro, Manatí","Arecibo","Cancelado","Adjudicado","2015-03-27T00:00:00.000","API","189670.84995226","263925.77457090002","No","Miguel Gonzalez Nieves","Privado","Rural","MIGUEL GONZALEZ NIEVES","(18.4108715057373, -66.5310974121093)","18.410871505737301","-66.531097412109304"
"2012-089521-REC-35585","Solicitud de Recomendaciones","2015-02-20T16:25:00.000","2015","2015.02","063-041-089-05","San Juan","Ave. Rooseverlt Int. Ave. Luis Muñoz , 0, Hato Rey Norte, Hato Rey Norte, San Juan","Central","Expedido","Adjudicado","2015-04-30T00:00:00.000","REC","239720.20057129001","265249.38882341899","No","CVS Pharmacy, Hato Rey","Privado","Urbano","CARLOS SÁNCHEZ GONZÁLEZ","(18.4224872589111, -66.057373046875)","18.422487258911101","-66.057373046875"
"2012-020111-API-81837","Planos de Inscripción","2015-02-20T13:07:00.000","2015","2015.02","227-000-008-91","Juncos","935, 3.0 Int. , Rancho Bonito, Ceiba Norte, Juncos","Humacao","Expedido","Adjudicado","2015-03-03T00:00:00.000","API","255869.80941786","243063.492802639","No","RANCHO VERDE DEVELOPMENT","Privado","Rural","FELIPE CRESPO CLAUDIO","(18.2216835021972, -65.9051208496093)","18.221683502197202","-65.905120849609304"
"2011-031874-REC-35575","Solicitud de Recomendaciones","2015-02-20T12:58:00.000","2015","2015.02","224-000-005-86","Aguas Buenas","Pr-156, 47.7, Sector Cruz Garay, Mula, Aguas Buenas","Humacao","Archivado","Adjudicado","2015-06-12T00:00:00.000","REC",,,"No","SEGREGACION SUCN. CRUZ GARAY","Privado","Rural","REMIGIO GARAY ",,,
