YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,COUNTY,ST,BIA_CODE,TRIBE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,Location 1
01/01/1987 12:00:00 AM,00661MDRLNROAD9,MED REL INC,RD 909 KM 0.4 BARRIO MARIANA,HUMACAO,PR,,,,3841,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,FREON 113,76131,NO,TRI,NO,0,NO,R,Pounds,1700,33000,0,0,0,0,0,0,0,0,0,0,34700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,40000,34700,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MEDTRONIC INC,6261481,"(18.148016, -65.824607)"
01/01/1987 12:00:00 AM,00655SKFLBSTATE,SMITHKLINE BEECHAM PHARMACEUTICALS CO.,STATE HWY. #3 KM. 143.0 S.,GUAYAMA,PR,,,,2835,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,SODIUM SULFATE (SOLUTION),7757826,NO,TRI,NO,0,NO,R,Pounds,0,0,1132028,0,0,0,0,0,0,0,0,0,1132028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132028,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,SMITHKLINE BEECHAM CORP,1381342,"(17.948504, -66.154155)"
01/01/1987 12:00:00 AM,00766MDTRNROAD1,MEDTRONIC PR INC,RD 149 KM 56.3,VILLALBA,PR,,,,3841,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,FREON 113,76131,NO,TRI,NO,0,NO,R,Pounds,6000,110000,0,0,0,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59000,0,59000,116000,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MEDTRONIC INC,6261481,"(18.125, -66.491667)"
01/01/1987 12:00:00 AM,00701TNLBRHIGHW,WARNER CHILCOTT CO LLC,RD # 2 KM 45.7 COTO NORTE,MANATI,PR,,,,2834,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,ACETONE,67641,NO,TRI,NO,0,NO,R,Pounds,1400,40,0,0,0,0,0,0,0,0,0,0,1440,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,120,1440,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,WARNER CHILCOTT,NA,"(18.439227, -66.45087)"
01/01/1987 12:00:00 AM,00762WNSLLKM11R,UNITED CARIBEAN CONTAINER LTD,KM 11 RD 690,VEGA ALTA,PR,,,,3221,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,"1,1,1-TRICHLOROETHANE",71556,YES,TRI,NO,0,NO,R,Pounds,0,10285,0,0,0,0,0,0,0,0,0,0,10285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10285,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,UNITED CARIBEAN CONTAINER LTD,864381983,"(18.43416, -66.33388)"
01/01/1987 12:00:00 AM,00610LLRGNGPOBO,ALLERGAN MEDICAL OPTICS,RD. 402 LAS MARIAS G.P.O. BOX 1408,ANASCO,PR,,,,3827,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,FREON 113,76131,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35245,0,35245,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,ALLERGAN INC,144796497,"(18.288285, -67.136292)"
01/01/1987 12:00:00 AM,00617MRCKSSTATE,MSD INTERNATIONAL GMBH (PR BRANCH) LLC,RD NO 2 KM 56.7 BO TRINIDAD,BARCELONETA,PR,,,,2833,2834,2899,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,"2,6-XYLIDINE",87627,NO,TRI,NO,0,YES,R,Pounds,7200,250,0,0,0,0,0,0,0,0,0,0,7450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7450,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MERCK & CO INC,1317064,"(18.423876, -66.543463)"
01/01/1987 12:00:00 AM,00701SCHRNROAD6,SCHERING-PLOUGH PRODUCTS LLC,RT 686 KM 0.5 BO.  COTO NORTE,MANATI,PR,,,,2833,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,ACETONE,67641,NO,TRI,NO,0,NO,R,Pounds,250,750,0,0,0,0,0,0,0,0,0,0,1000,0,121904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137783,0,0,0,0,137783,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,SCHERING-PLOUGH CORP,54554290,"(18.43837, -66.468805)"
01/01/1987 12:00:00 AM,00764VSSKNCARR6,V'SOSKE INC.,RD. 670 INTERSECTION 155,VEGA BAJA,PR,,,,2279,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,TETRACHLOROETHYLENE,127184,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.443002, -66.37517)"
01/01/1987 12:00:00 AM,00630CRWNCKM126,CROWN BEVERAGE PACKAGING,"380 CALLE FABRIL ST KM 126 PR-3, PR INDUSTRIAL PARK",CAROLINA,PR,,,,3411,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,N-BUTYL ALCOHOL,71363,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CROWN CORK & SEAL CO (USA) INC,2282341,"(18.383004, -65.957942)"
01/01/1987 12:00:00 AM,00734CRBTNAVESA,CARIBE TUNA INC,AVE SANTIAGO DE LOS CABALLEROS KM 3.7,PONCE,PR,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MITSUBISHI FOODS MC INC,NA,"(17.968301, -66.620728)"
01/01/1987 12:00:00 AM,00633CNSLDROUTE,CONSOLIDATED CIGAR CORP.,RTE. 14 MONTELLANO WARD,CAYEY,PR,,,,2121,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,BROMOMETHANE,74839,YES,TRI,NO,0,NO,R,Pounds,0,7140,0,0,0,0,0,0,0,0,0,0,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7140,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.098017, -66.149611)"
01/01/1987 12:00:00 AM,00617PFZRPHIGHW,PFIZER PHARMACEUTICALS LLC,HWY #2 KM 58.2,BARCELONETA,PR,,,,2833,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,ACETONE,67641,NO,TRI,NO,0,NO,R,Pounds,36000,12000,0,0,0,0,0,0,0,0,0,0,48000,0,77000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48000,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,PFIZER INC,1326495,"(18.432819, -66.571055)"
01/01/1987 12:00:00 AM,00701CYNMDPRROA,BASF AGRICULTURAL PRODUCTS DE PUERTO RICO,STATE RD PR 2 KM 47.4,MANATI,PR,,,,2834,2869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,CHLOROETHANE,75003,YES,TRI,NO,0,NO,R,Pounds,80,167700,0,0,0,0,0,0,0,0,0,0,167781,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,270,167781,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,BASF CORP,71014385,"(18.437222, -66.475388)"
01/01/1987 12:00:00 AM,00627PNMSHPRRD1,PAN AM SHOE CO. INC.,"RD.119, KM 3.0 BO. PUENTE",CAMUY,PR,,,,3143,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,DEXTER SHOE CO,NA,"(18.475222, -66.8524)"
01/01/1987 12:00:00 AM,00654PHLPSPHILI,CHEVRON PHILLIPS CHEMICAL PUERTO RICO CORE LLC,RD 710  KM 13 LAS MAREAS WARD,GUAYAMA,PR,,,,2911,INVA,INVA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,CHLORINE,7782505,YES,TRI,NO,0,NO,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CHEVRON PHILLIPS CHEMICAL CO LLC,152975665,"(17.9531, -66.1439)"
01/01/1987 12:00:00 AM,00655LTSDLSTATE,LATAS DE ALUMINIO BALL INC,STATE RD #3 KM 1408,GUAYAMA,PR,,,,3411,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,N-BUTYL ALCOHOL,71363,NO,TRI,NO,0,NO,R,Pounds,34730,11580,0,0,0,0,0,0,0,0,0,0,46310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46310,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,BALL CORP,6419147,"(17.960801, -66.13461)"
01/01/1987 12:00:00 AM,00620NTLLSDSTRE,ANTILLES ELECTROPLATING INC,D ST # 466 MINILLAS INDL. PARK,BAYAMON,PR,,,,3471,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.38256, -66.175009)"
01/01/1987 12:00:00 AM,00619NNCRBLUCHE,UCAR RESINAS CARIBE INC.,LUCHETTI INDUSTRIAL PARK LOT #38 - B ST.,BAYAMON,PR,,,,INVA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,DOW CHEMICAL CO,1381581,"(18.418842, -66.138464)"
01/01/1987 12:00:00 AM,00626QLTYLSTATE,QUALITY ELECTROPLATING CORP,STATE RD 1 KM. 34.2 SAKURA ST,CAGUAS,PR,,,,3471,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,NITRIC ACID,7697372,NO,TRI,NO,0,NO,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.240409, -66.03531)"
01/01/1987 12:00:00 AM,00613CRBGPZENOG,GE INDUSTRIAL OF PUERTO RICO LLC ARECIBO PLANT,RT. 129 KM. 41.0 ZENO GANDIA INDUSTRIAL PARK,ARECIBO,PR,,,,3643,2843,3471,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),7664939,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,GENERAL ELECTRIC CO (GE CO),1367960,"(18.464668, -66.74962)"
01/01/1987 12:00:00 AM,00621MRCNCCALLE,MISTOLIN CARIBE INC,CALLE A LOT 28 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,,2899,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.417364, -66.139541)"
01/01/1987 12:00:00 AM,00617VSKSPHIGHW,VISKASE PUERTO RICO CORP.,"HWY. NO. 2   KM. 56.7, CRUCE DAVILA",BARCELONETA,PR,,,,3079,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),7664939,NO,TRI,NO,0,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,ENVIRODYNE INDUSTRIES INC,148302698,"(18.433604, -66.550429)"
01/01/1987 12:00:00 AM,00742GLMRTSTATE,GLAMOURETTE FASHION MILLS INC.,STATE RD. 113 KM. 10.9,QUEBRADILLAS,PR,,,,2253,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,"1,1,1-TRICHLOROETHANE",71556,YES,TRI,NO,0,NO,R,Pounds,24300,4500,0,0,0,0,0,0,0,0,0,0,28800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28800,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,HAMPSHIRE DESIGNERS INC,85573806,"(18.452841, -66.933246)"
01/01/1987 12:00:00 AM,00630CRWNCKM126,CROWN BEVERAGE PACKAGING,"380 CALLE FABRIL ST KM 126 PR-3, PR INDUSTRIAL PARK",CAROLINA,PR,,,,3411,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,ETHYLENE GLYCOL,107211,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CROWN CORK & SEAL CO (USA) INC,2282341,"(18.383004, -65.957942)"
01/01/1987 12:00:00 AM,00627PNMSHPRRD1,PAN AM SHOE CO. INC.,"RD.119, KM 3.0 BO. PUENTE",CAMUY,PR,,,,3143,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,METHYL ETHYL KETONE,78933,NO,TRI,NO,0,NO,R,Pounds,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,DEXTER SHOE CO,NA,"(18.475222, -66.8524)"
01/01/1987 12:00:00 AM,00617THPJHHIGHW,PFIZER PHARMACEUTICALS LLC - ARECIBO,"PR-2,  KM 600",ARECIBO,PR,,,,2834,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,PFIZER INC,1326495,"(18.4292, -66.5901)"
01/01/1987 12:00:00 AM,00673SYLTRROAD9,OSRAM SYLVANIA PUERTO RICO CORP.,RD. 992 KM 0.5 INDUSTRIAL PARK,LUQUILLO,PR,,,,3641,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS ONLY),7647010,YES,TRI,NO,0,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,OSRAM GMBH MUNICH GERMANY,NA,"(18.369302, -65.719246)"
01/01/1987 12:00:00 AM,00661LCNPRPRROA,ALCON PUERTO RICO INC.,P.R. RD. 925 BO. JUNQUITO,HUMACAO,PR,,,,2834,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,961,0,0,0,0,0,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,ALCON LABORATORIES INC,8018525,"(18.159127, -65.799607)"
01/01/1987 12:00:00 AM,00767YBCSNROUTE,BUCKEYE CARIBBEAN TERMINALS LLC (FORMER SCYI),RT 901 KM 2.7 CAMINO NUEVO WARD,YABUCOA,PR,,,,2911,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,METHYL ETHYL KETONE,78933,NO,TRI,NO,0,NO,R,Pounds,230000,0,38,0,0,0,0,0,0,0,0,0,230038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230038,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CARIBBEAN INVESTMENTS LTD,NA,"(18.049639, -65.839228)"
01/01/1987 12:00:00 AM,00655SKFLBSTATE,SMITHKLINE BEECHAM PHARMACEUTICALS CO.,STATE HWY. #3 KM. 143.0 S.,GUAYAMA,PR,,,,2835,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),7664939,NO,TRI,NO,0,NO,R,Pounds,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,SMITHKLINE BEECHAM CORP,1381342,"(17.948504, -66.154155)"
01/01/1987 12:00:00 AM,00926WTRTRPOBOX,WATER TREATMENT SPECIALIST INC,"PR RD 869, KM 2.0 BO PALMAS INDUSTRIAL PARK",CATANO,PR,,,,2899,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS ONLY),7647010,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.433861, -66.149611)"
01/01/1987 12:00:00 AM,00655SKFLBSTATE,SMITHKLINE BEECHAM PHARMACEUTICALS CO.,STATE HWY. #3 KM. 143.0 S.,GUAYAMA,PR,,,,2835,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,ACETONE,67641,NO,TRI,NO,0,NO,R,Pounds,28750,17,1774,0,0,0,0,0,0,0,0,0,30541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30541,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,SMITHKLINE BEECHAM CORP,1381342,"(17.948504, -66.154155)"
01/01/1987 12:00:00 AM,00661SQBBMSTATE,BRISTOL MYERS SQUIBB MANUFACTU RING CO,STATE RD #3 KM 775,HUMACAO,PR,,,,2834,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,N-BUTYL ALCOHOL,71363,NO,TRI,NO,0,NO,R,Pounds,1100,250,0,0,0,0,0,0,0,0,0,0,1350,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,BRISTOL-MYERS SQUIBB CO,1288497,"(18.150007, -65.790511)"
01/01/1987 12:00:00 AM,00639MLLPRROAD1,MILLIPORE CIDRA INC,STATE RD 172 KM 7.7,CIDRA,PR,,,,3079,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,FREON 113,76131,NO,TRI,NO,0,NO,R,Pounds,0,240000,0,0,0,0,0,0,0,0,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,5400,240000,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MILLIPORE CORP,1050152,"(18.195631, -66.112101)"
01/01/1987 12:00:00 AM,00753DGTLQPRROA,VIASYSTEMS PUERTO RICO INC.,RD. 362 KM 0.1 BARRIO GUAMA,SAN GERMAN,PR,,,,3672,3679,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,VIASYSTEMS LAS AMERICAS,NA,"(18.088766, -67.038739)"
01/01/1987 12:00:00 AM,00619CRBBNLUCHE,PUMA ENERGY CARIBE LLC,PR 28 KM 2 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,,2911,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),7664939,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.418463, -66.137481)"
01/01/1987 12:00:00 AM,00701CYNMDPRROA,BASF AGRICULTURAL PRODUCTS DE PUERTO RICO,STATE RD PR 2 KM 47.4,MANATI,PR,,,,2834,2869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,230,37500,0,0,0,0,0,0,0,0,0,0,37731,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,880,37731,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,BASF CORP,71014385,"(18.437222, -66.475388)"
